angDist,_RAJ2000,_DEJ2000,GCVS,Class1,u_Class1,LCType,u_LCType,magMax,A1,A2,Fltr,Per,f_Per,SpType,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.320973,239.6054167,49.4475,V1023 Her,,,EW,,11.97,0.21,,V,,,,Simbad,239.60542,49.4475,239.6052795639085,49.4475004155413,0.001,0.000,0,1403049512185012992,239.60525296028,0.0163,49.44745120668,0.0169,4.0091,0.0183,-4.017,0.032,-11.429,0.036,0,3.54053e+05,9.82388e+02,11.815696,1.69058e+05,1.58805e+03,12.281302,2.67119e+05,2.14957e+03,11.195158,1.086144,,,0,5032.15,0.6973,0.3250,1.29,0.954
0.155259,242.52125,25.6152778,V1024 Her,,,EA,,12.5,0.7,,V,,,,Simbad,242.52125,25.61528,242.5212448633774,25.6152349219134,0.001,0.000,0,1315212478883710080,242.52130157107,0.0128,25.61516875325,0.0184,4.0672,0.0233,11.876,0.032,-15.368,0.041,1,2.55098e+05,5.31904e+02,12.171598,1.18305e+05,7.84703e+02,12.668880,1.97607e+05,1.00440e+03,11.522412,1.146467,,,0,4965.00,0.7520,0.3747,1.11,0.678
0.420162,248.8195833,12.7719444,V1028 Her,,,EA,,12.0,0.2,,V,,,,Simbad,248.81958,12.77194,248.8195630521403,12.7720594289258,0.001,0.000,90,4459659260074733184,248.81954292298,0.0171,12.77206591629,0.0133,2.3340,0.0276,-4.559,0.033,1.507,0.028,0,3.87965e+05,8.56260e+02,11.716385,2.14774e+05,1.40548e+03,12.021433,2.54906e+05,1.30420e+03,11.245969,0.775464,-26.49,11.70,23,6266.00,0.7750,0.4400,1.41,2.762
1.865135,251.285,20.6172222,V1031 Her,,,EA,,12.1,0.4,,V,,,,Simbad,251.285,20.61722,251.2852371684269,20.6167540699767,0.001,0.001,0,4564017348938020480,251.28524539485,0.0182,20.61673388162,0.0179,1.3614,0.0277,1.788,0.035,-4.689,0.041,0,3.23207e+05,3.00703e+02,11.914663,1.83797e+05,5.45484e+02,12.190542,2.05259e+05,6.07350e+02,11.481166,0.709376,,,0,6279.00,,,2.20,6.762
0.817205,251.98,35.2991667,V1032 Her,,,EB,,13.4,0.3,,V,,,,Simbad,251.98,35.29917,251.9799652651875,35.2989414756490,0.001,0.001,0,1326990108139008000,251.97997460769,0.0273,35.29891405951,0.0349,0.6039,0.0372,1.771,0.058,-6.368,0.076,0,9.83657e+04,5.02081e+02,13.206256,6.03526e+04,9.53776e+02,13.399648,5.86528e+04,9.51122e+02,12.841199,0.558449,,,0,7014.33,,,2.19,10.473
0.250088,253.1741667,12.8180556,V1034 Her,,,EA,,12.88,1.1,,V,,,,Simbad,253.17417,12.81806,253.1741008970068,12.8180289727945,0.001,0.001,90,4449102853232785664,253.17407024435,0.0222,12.81803891564,0.0219,2.7248,0.0282,-6.942,0.046,2.309,0.045,0,1.41730e+05,1.57462e+02,12.809714,6.87728e+04,2.48936e+02,13.257846,1.05437e+05,3.13253e+02,12.204436,1.053410,,,0,5163.00,0.6330,0.3325,1.12,0.807
0.679041,253.22,38.6577778,V1035 Her,,,EA,,10.9,0.5,,V,,,,Simbad,253.22,38.65778,253.2198345235360,38.6579152078320,0.001,0.000,0,1352017123090984448,253.21993204696,0.0149,38.65791671061,0.0187,3.6161,0.0191,17.688,0.031,0.349,0.039,0,1.01162e+06,1.27534e+03,10.675825,5.47049e+05,2.23694e+03,11.006322,6.61760e+05,2.06295e+03,10.210169,0.796153,,,0,5785.50,,,1.74,3.054
0.806432,254.2375,29.3186111,V1037 Her,,,EA,,12.0,0.3,,V,,,,Simbad,254.2375,29.31861,254.2372923616015,29.3184791769628,0.001,0.001,0,1309506460212838016,254.23728692507,0.0326,29.31844728467,0.0416,2.3755,0.0506,-1.101,0.076,-7.407,0.079,0,3.92150e+05,4.75167e+02,11.704735,2.08028e+05,7.95727e+02,12.056084,2.65255e+05,8.92229e+02,11.202761,0.853323,-40.28,9.85,12,5752.00,,,1.67,2.749
1.468808,254.5825,33.6730556,V1038 Her,,,EW,,11.8,0.6,,V,,,,Simbad,254.5825,33.67306,254.5824480525993,33.6726498945674,0.004,0.003,0,1313893344104367616,254.58249445005,0.1008,33.67247555273,0.1245,5.4535,0.1339,8.968,0.217,-40.492,0.251,0,3.56127e+05,3.51161e+03,11.809355,1.69123e+05,5.12603e+03,12.280885,3.04229e+05,8.01146e+03,11.053919,1.226966,,,0,4837.00,,,1.05,0.543
0.450652,254.8791667,19.2155556,V1040 Her,,,EA,,12.5,0.5,,V,,,,Simbad,254.87917,19.21556,254.8792687944250,19.2154757495435,0.001,0.000,0,4561232114187174144,254.87932653546,0.0154,19.21548916194,0.0187,1.4657,0.0268,12.664,0.032,3.115,0.037,0,2.40420e+05,3.63369e+02,12.235940,1.29330e+05,7.39833e+02,12.572145,1.61782e+05,7.96425e+02,11.739597,0.832547,-23.19,19.39,16,5796.33,,,2.08,4.414
1.522279,255.255,49.3875,V1041 Her,,,EA,,11.6,0.5,,V,,,,Simbad,255.255,49.3875,255.2550724521278,49.3879202171184,0.001,0.001,0,1409275423762821248,255.25509408070,0.0201,49.38784627057,0.0223,1.6393,0.0216,3.270,0.043,-17.175,0.048,0,5.07375e+05,1.91431e+03,11.425042,2.88606e+05,3.45869e+03,11.700624,3.11525e+05,4.23056e+03,11.028188,0.672436,,,0,6257.63,,,2.30,7.323
1.359670,255.7104167,21.6663889,V1042 Her,,,EB,,11.94,1.15,,V,,,,Simbad,255.71042,21.66639,255.7106076841429,21.6667222823918,0.000,0.000,0,4562133404484099968,255.71054097769,0.0125,21.66668583457,0.0153,2.4248,0.0197,-14.398,0.024,-8.465,0.030,0,3.02676e+05,2.98890e+03,11.985923,1.57251e+05,4.75735e+03,12.359905,2.24327e+05,5.73110e+03,11.384716,0.975189,,,0,5250.00,,,1.77,2.145
0.723422,256.54375,49.9233333,V1043 Her,,,EA,:,13.3,0.7,,V,,,,Simbad,256.54375,49.92333,256.5440454479443,49.9232684914717,0.001,0.001,90,1409270033579020288,256.54398079240,0.0167,49.92319916495,0.0195,1.2505,0.0192,-9.668,0.038,-16.102,0.035,0,8.57501e+04,1.33833e+03,13.355280,4.50787e+04,2.21439e+03,13.716459,5.86572e+04,2.78311e+03,12.841116,0.875343,,,0,5692.00,0.6447,0.2872,1.52,2.178
0.491201,257.7495833,46.2888889,V1045 Her,,,EB,,10.9,0.5,,V,,,,Simbad,257.74958,46.28889,257.7497526080229,46.2889591080523,0.001,0.001,0,1364943875140317568,257.74970433818,0.0180,46.28906827015,0.0239,2.3911,0.0218,-7.747,0.038,25.354,0.046,0,1.00998e+06,8.43297e+03,10.677587,6.36750e+05,1.81914e+04,10.841465,5.50021e+05,1.39263e+04,10.410971,0.430494,,,0,7398.00,0.6028,0.3223,1.60,6.938
1.122440,257.87625,23.2363889,V1046 Her,,,EA,,12.5,0.45,,V,,,,Simbad,257.87625,23.23639,257.8763531376080,23.2366859364723,0.001,0.000,0,4568700409479281920,257.87635445205,0.0132,23.23669992089,0.0184,0.7965,0.0240,0.281,0.029,3.248,0.035,0,2.65698e+05,4.33460e+02,12.127395,1.43833e+05,4.78457e+02,12.456745,1.79687e+05,9.27077e+02,11.625629,0.831116,70.29,9.05,24,5775.00,,,4.06,16.542
0.852867,258.1641667,33.1333333,V1047 Her,,,EW,,12.26,0.52,,*,,,,Simbad,258.16417,33.13333,258.1643010921516,33.1335417705693,0.001,0.001,0,1334451497125116800,258.16423061341,0.0154,33.13365901071,0.0195,2.3707,0.0212,-13.708,0.033,27.230,0.047,0,1.37661e+05,1.01856e+03,12.841335,6.57408e+04,1.67157e+03,13.306801,1.00434e+05,2.33079e+03,12.257217,1.049583,,,0,5166.40,0.5940,0.3123,1.27,1.034
0.154938,259.175,21.385,V1049 Her,,,EB,,10.8,0.4,,V,,,,Simbad,259.175,21.385,259.1750043126865,21.3849571494570,0.001,0.000,0,4567121888740970624,259.17505622969,0.0114,21.38491244813,0.0172,1.9635,0.0243,11.228,0.029,-10.382,0.036,0,1.09200e+06,4.14980e+03,10.592811,6.71430e+05,8.12335e+03,10.783886,6.04116e+05,6.75893e+03,10.309120,0.474766,,,0,7043.19,1.0660,0.5310,2.23,11.005
1.626855,259.2079167,38.3666667,V1050 Her,,,EA,:,12.4,0.5,,V,,,,Simbad,259.20792,38.36667,259.2082390245784,38.3662920674332,0.001,0.001,0,1340689198387514112,259.20825405153,0.0157,38.36634110234,0.0189,0.8516,0.0197,2.736,0.033,11.389,0.037,0,2.76474e+05,3.35281e+02,12.084229,1.67916e+05,9.61485e+02,12.288660,1.60266e+05,6.00897e+02,11.749814,0.538846,-60.90,13.08,13,7129.00,,,2.53,14.839
1.343847,259.6033333,22.4805556,V1052 Her,,,EW,,12.2,0.45,,V,,,,Simbad,259.60333,22.48056,259.6034852365498,22.4809014851245,0.001,0.000,0,4567617420587434624,259.60344435771,0.0123,22.48079561804,0.0178,2.5655,0.0247,-8.773,0.028,-24.588,0.037,0,2.70712e+05,1.56537e+03,12.107098,1.43567e+05,2.54157e+03,12.458753,1.86935e+05,3.14999e+03,11.582694,0.876059,,,0,5769.69,0.4470,0.2100,1.28,1.625
1.994357,259.66625,35.9066667,V1053 Her,,,EW,,13.0,0.85,,*,,,,Simbad,259.66625,35.90667,259.6663413864234,35.9072157206530,0.000,0.000,0,1336792254301232768,259.66621677243,0.0135,35.90734731264,0.0152,2.5965,0.0174,-23.443,0.027,30.563,0.029,0,1.06447e+05,1.51879e+03,13.120533,5.13357e+04,2.31033e+03,13.575340,7.84446e+04,3.37347e+03,12.525513,1.049828,,,0,5026.58,0.4730,0.2018,1.09,0.685
1.653250,260.0325,13.6655556,V1054 Her,,,EB,,11.9,0.4,,V,,,,Simbad,260.0325,13.66556,260.0324962827859,13.6660148220443,0.001,0.001,90,4543037254033231488,260.03249239638,0.0355,13.66603346630,0.0381,1.3493,0.0431,-0.877,0.075,4.330,0.074,0,4.02951e+05,2.32180e+03,11.675236,2.55355e+05,4.26334e+03,11.833526,2.30743e+05,3.73686e+03,11.354098,0.479427,,,0,7657.00,0.9655,0.4995,1.69,8.814
0.259085,260.4275,40.9066667,V1056 Her,,,EB,,10.2,0.1,,V,,,,Simbad,260.4275,40.90667,260.4274276064281,40.9067134528903,0.001,0.001,0,1347743939869168640,260.42745173093,0.0186,40.90664960333,0.0209,1.8035,0.0224,4.235,0.042,-14.830,0.042,0,2.01478e+06,3.16042e+03,9.927794,1.17602e+06,6.76739e+03,10.175354,1.19186e+06,4.94770e+03,9.571357,0.603997,,,0,6450.59,,,3.92,23.968
0.353501,260.765,17.9502778,V1057 Her,,,EA,,11.8,0.4,,V,,,,Simbad,260.765,17.95028,260.7650333256396,17.9501848640345,0.001,0.001,0,4553442619762151680,260.76502596239,0.0244,17.95014173781,0.0303,1.8801,0.0323,-1.627,0.051,-10.016,0.058,0,4.40011e+05,2.14337e+03,11.579706,2.50169e+05,3.13138e+03,11.855806,2.82817e+05,3.78095e+03,11.133157,0.722650,,,0,6177.65,,,1.92,4.836
0.497230,261.7470833,24.6966667,V1059 Her,,,EA,,11.9,0.5,,V,,,,Simbad,261.74708,24.69667,261.7471759963287,24.6965572268998,0.001,0.001,0,4569841324592474240,261.74719592860,0.0153,24.69658251925,0.0207,1.3422,0.0256,4.206,0.033,5.874,0.044,0,4.59324e+05,2.94609e+03,11.533068,3.01292e+05,5.08449e+03,11.653917,2.50911e+05,3.97282e+03,11.263122,0.390796,,,0,8003.33,0.7660,0.3895,,
0.603081,261.9220833,27.7511111,V1060 Her,,,EA,,12.1,0.7,,V,,,,Simbad,261.92208,27.75111,261.9221419541362,27.7509518221839,0.001,0.000,0,4598212465501682176,261.92215299331,0.0142,27.75089016897,0.0179,1.2885,0.0215,2.269,0.031,-14.319,0.037,0,3.16940e+05,4.95621e+02,11.935925,1.48821e+05,1.03513e+03,12.419724,2.39213e+05,1.50926e+03,11.314958,1.104767,52.95,13.71,14,5029.88,,,3.79,8.273
0.272799,262.0708333,21.2655556,V1061 Her,,,EA,,11.4,0.6,,V,,,,Simbad,262.07083,21.26556,262.0707913475675,21.2656205133818,0.001,0.000,0,4555294644020972288,262.07079101679,0.0131,21.26555704501,0.0204,1.8869,0.0284,-0.072,0.031,-14.741,0.048,0,7.11866e+05,1.08997e+03,11.057370,3.82027e+05,8.36132e+02,11.396153,4.65999e+05,5.88965e+02,10.590958,0.805196,,,0,5737.57,,,2.85,7.916
0.558497,263.72625,44.1980556,V1062 Her,,,EW,,13.15,0.59,,*,,,,Simbad,263.72625,44.19806,263.7261181413358,44.1979325914133,0.000,0.000,0,1348731301310860416,263.72607724489,0.0121,44.19777751630,0.0150,2.7202,0.0150,-6.810,0.026,-36.017,0.028,0,7.18808e+04,7.25804e+02,13.546833,3.30578e+04,1.17661e+03,14.053203,5.55954e+04,1.69764e+03,12.899323,1.153879,,,0,4941.42,0.4162,0.2075,0.89,0.429
0.331218,264.0883333,30.5372222,V1063 Her,,,EA,,10.8,0.2,,V,,,,Simbad,264.08833,30.53722,264.0882726421685,30.5371464674132,0.001,0.001,0,4600500931451398272,264.08824638480,0.0225,30.53709755844,0.0293,1.6176,0.0335,-5.253,0.047,-11.360,0.058,1,1.25818e+06,8.36968e+02,10.439013,7.30171e+05,1.32288e+03,10.692826,7.57910e+05,1.26823e+03,10.062876,0.629951,,,0,6402.13,,,3.51,18.614
1.645879,265.4616667,47.8511111,V1066 Her,,,EB,,11.8,0.5,,V,,,,Simbad,265.46167,47.85111,265.4623451723385,47.8510695383878,0.001,0.001,0,1363631230055537408,265.46237463833,0.0159,47.85116005627,0.0192,1.4581,0.0190,4.593,0.034,21.024,0.037,0,4.14444e+05,3.54209e+03,11.644702,2.69061e+05,6.18579e+03,11.776762,2.34649e+05,6.29863e+03,11.335874,0.440888,,,0,7488.50,0.7690,0.3605,1.65,7.688
0.510014,265.7958333,43.4525,V1067 Her,,,EW,,12.58,0.63,,*,,,,Simbad,265.79583,43.4525,265.7957463786174,43.4526268420518,0.001,0.000,0,1349062975865669632,265.79578407071,0.0147,43.45267428968,0.0174,3.2133,0.0172,6.355,0.031,11.020,0.036,0,1.16978e+05,9.64362e+02,13.018109,5.44191e+04,1.43908e+03,13.512011,8.95432e+04,2.10477e+03,12.381839,1.130172,,,0,4977.50,0.3950,0.1937,0.95,0.496
0.263604,265.84625,47.8616667,V1068 Her,,,EW,:,12.4,0.6,,V,,,,Simbad,265.84625,47.86167,265.8461836557983,47.8616085591833,0.001,0.000,0,1363622399602580608,265.84601332205,0.0151,47.86162879571,0.0204,1.9345,0.0175,-26.543,0.032,4.700,0.041,0,2.21532e+05,1.83741e+03,12.324772,1.22581e+05,3.13349e+03,12.630332,1.44202e+05,3.45591e+03,11.864491,0.765842,,,0,5970.00,0.4680,0.2320,1.42,2.315
0.842559,266.9325,46.5419444,V1069 Her,,,EB,,12.3,0.7,,V,,,,Simbad,266.9325,46.54194,266.9327986965319,46.5420565021981,0.001,0.001,0,1350891910379201280,266.93275528125,0.0183,46.54207886493,0.0209,1.1976,0.0203,-6.936,0.038,5.194,0.042,0,2.41585e+05,2.20470e+03,12.230692,1.47904e+05,4.17791e+03,12.426441,1.39592e+05,3.82569e+03,11.899773,0.526669,,,0,7227.50,,,1.64,6.575
0.750667,267.4708333,37.1444444,V1070 Her,,,EA,,12.0,1.5,,V,,,,Simbad,267.47083,37.14444,267.4710837588361,37.1443842174167,0.001,0.001,90,4609102617076419456,267.47109616449,0.0205,37.14438445537,0.0230,0.6789,0.0247,2.297,0.046,0.055,0.046,0,3.98622e+05,9.99739e+02,11.686963,2.38249e+05,1.45479e+03,11.908812,2.41802e+05,6.54795e+02,11.303268,0.605543,18.88,12.00,11,6864.42,,,4.09,33.507
0.606607,269.7204167,48.1733333,V1071 Her,,,EB,,11.3,0.45,,V,,,,Simbad,269.72042,48.17333,269.7202071055866,48.1734274071735,0.001,0.001,0,1363092675516619776,269.72021283018,0.0219,48.17336026442,0.0254,1.8464,0.0241,0.887,0.046,-15.594,0.047,0,6.46721e+05,5.27672e+03,11.161572,3.87448e+05,9.48800e+03,11.380856,3.86173e+05,8.73918e+03,10.794967,0.585889,,,0,7076.25,,,1.81,7.376
1.263911,269.7891667,49.6019444,V1072 Her,,,EA,,12.7,0.5,,V,,,,Simbad,269.78917,49.60194,269.7896852140835,49.6018427411474,0.001,0.001,0,1363462558099990656,269.78970944035,0.0194,49.60175838239,0.0221,1.1831,0.0211,3.647,0.040,-19.593,0.042,0,1.63872e+05,1.47143e+03,12.652105,9.57352e+04,2.87620e+03,12.898709,9.91605e+04,2.72740e+03,12.271073,0.627636,,,0,6497.80,0.9810,0.4895,1.68,4.529
0.589373,272.1491667,33.7013889,V1073 Her,,,EW,,11.0,0.69,,*,,,,Simbad,272.14917,33.70139,272.1489877670141,33.7013207626729,0.001,0.000,0,4605215804816887808,272.14905656316,0.0146,33.70145061042,0.0171,4.9667,0.0187,13.293,0.032,30.158,0.033,0,4.73848e+05,5.89054e+03,11.499269,2.58085e+05,8.48233e+03,11.821981,3.60714e+05,1.12891e+04,10.869013,0.952969,,,0,5505.91,0.2950,0.1547,0.97,0.775
0.615477,273.045,30.9202778,V1074 Her,,,EA,,12.65,0.65,,V,,,,Simbad,273.045,30.92028,273.0451930788547,30.9202354563487,0.001,0.001,0,4590924872372672768,273.04516486401,0.0164,30.92020333078,0.0197,1.1426,0.0227,-5.622,0.033,-7.461,0.037,0,2.28073e+05,1.00449e+02,12.293179,1.26479e+05,2.45121e+02,12.596342,1.47685e+05,1.95397e+02,11.838579,0.757763,,,0,6229.10,,,2.24,6.780
0.415803,246.4479167,18.8925,u     Her,S,,EA,,4.69,0.68,0.24,V,2.051,,B1.5Vp+B5III,Simbad,246.44792,18.8925,246.4478015040314,18.8924617694905,0.004,0.003,0,1200834239913483392,246.44773214544,0.1054,18.89241810761,0.1056,1.7491,0.1490,-15.241,0.213,-10.141,0.227,0,2.87895e+07,5.83005e+05,7.040279,5.10425e+05,3.29067e+04,11.081559,5.64209e+07,2.01360e+06,5.383319,5.698240,,,0,3279.00,,,,
0.624967,63.57625,-46.4491667,SY    Hor,CWW,,EW,,11.4,0.7,0.6,V,0.3116,,,Simbad,63.57625,-46.44917,63.5764980287711,-46.4491972579139,0.001,0.001,0,4837289900184985728,63.57673857115,0.0200,-46.44901924191,0.0238,5.4423,0.0228,38.493,0.040,41.346,0.048,0,5.39168e+05,7.83225e+03,11.359056,2.75317e+05,1.22008e+04,11.751806,4.14071e+05,1.70679e+04,10.719234,1.032573,,,0,5144.09,0.5760,0.2820,1.11,0.772
0.528270,46.755,-56.1344444,SZ    Hor,,,EW,,10.4,0.4,0.3,b,0.4805,,,Simbad,46.755,-56.13444,46.7551297956527,-56.1345720784433,0.001,0.001,0,4727644504718888064,46.75516761981,0.0221,-56.13459264389,0.0200,1.9396,0.0238,4.895,0.039,-4.776,0.043,0,6.17941e+05,8.55390e+03,11.210998,4.17055e+05,1.45284e+04,11.300904,4.00561e+05,1.31297e+04,10.755248,0.545656,,,0,6911.72,,,1.76,6.367
0.618586,51.7683333,-45.8822222,TT    Hor,,,EA,,9.8,0.7,,b,2.6081,,,Simbad,51.76833,-45.88222,51.7682423112454,-45.8823819290807,0.001,0.001,0,4846340117830911104,51.76832618657,0.0226,-45.88236455316,0.0271,1.2720,0.0288,13.561,0.046,4.036,0.063,0,8.13101e+05,1.21275e+03,10.913005,5.29173e+05,1.26509e+03,11.042394,4.26090e+05,2.08538e+03,10.688168,0.354226,,,0,7980.50,0.7655,0.3663,2.37,20.576
0.386560,39.0475,-52.3205556,WW    Hor,,,,,18.4,4.6,,B,,,,Simbad,39.0475,-52.32056,39.0476736345902,-52.3205392971945,0.007,0.007,0,4744804750196738560,39.04767635365,0.2347,-52.32052647240,0.2421,3.0707,0.2914,0.386,0.432,2.979,0.447,0,3.02206e+02,7.15663e+00,19.487608,1.63136e+02,1.75544e+01,19.820013,2.64000e+02,1.99904e+01,18.707910,1.112103,,,0,,,,,
0.298939,38.5045833,-65.6094444,WY    Hor,C,,EW,,9.55,0.15,,Hp,,,,Simbad,38.50458,-65.60944,38.5046479341233,-65.6095230321668,0.001,0.001,90,4696787260640741760,38.50487394744,0.0220,-65.60948428934,0.0186,8.1620,0.0223,21.677,0.043,8.998,0.039,0,3.57007e+06,1.11204e+04,9.306674,1.85421e+06,1.92270e+04,9.680990,2.43211e+06,2.22614e+04,8.796962,0.884028,,,0,5436.33,0.7480,0.3653,1.66,2.179
0.255300,42.0045833,-62.9641667,WZ    Hor,,,EA,:,8.14,0.32,,Hp,,,,Simbad,42.00458,-62.96417,42.0046977459534,-62.9641185028681,0.001,0.001,90,4721391856969488256,42.00398696100,0.0304,-62.96452850521,0.0299,10.3656,0.0301,-75.039,0.059,-95.226,0.057,0,1.25298e+07,2.31216e+04,7.943510,7.39014e+06,3.61145e+04,8.179756,7.37527e+06,5.34877e+04,7.592475,0.587281,46.57,19.67,23,6531.00,0.7292,0.3445,1.66,4.511
0.394200,62.2779167,-48.4761111,AE    Hor,,,EA,,8.56,0.31,,Hp,,,,Simbad,62.27792,-48.47611,62.2780454303997,-48.4760424893973,0.002,0.001,0,4830968051922608512,62.27809451296,0.0407,-48.47592480686,0.0491,3.7577,0.0490,7.557,0.085,27.333,0.121,0,7.72058e+06,7.08354e+03,8.469241,4.92199e+06,9.75356e+03,8.621037,4.03498e+06,1.89358e+04,8.247316,0.373720,,,0,7453.11,,,2.78,21.527
0.576585,136.4216667,-8.2611111,RX    Hya,S,,EA,,8.9,2.7,0.05,V,2.2816,i,A8,Simbad,136.42167,-8.26111,136.4215240104616,-8.2610355219964,0.001,0.001,90,5756165167814720512,136.42145908686,0.0372,-8.26114915530,0.0284,3.7136,0.0449,-14.923,0.080,-26.392,0.075,0,3.18144e+06,3.76379e+03,9.431808,1.97065e+06,5.87311e+03,9.614866,1.75973e+06,1.25086e+04,9.148308,0.466558,,,0,7137.05,0.9025,0.4275,1.96,8.982
0.168216,202.6229167,-23.6494444,SS    Hya,,,EA,:,7.88,0.22,,B,,,B9,Simbad,202.62292,-23.64944,202.6229338954894,-23.6494883919187,0.002,0.001,90,6194820897993525632,202.62287823136,0.0666,-23.64951173136,0.0445,3.6251,0.0711,-11.843,0.105,-5.421,0.086,0,1.33247e+07,7.41970e+03,7.876720,9.58022e+06,1.48705e+04,7.897949,5.65035e+06,1.24487e+04,7.881732,0.016218,,,0,9386.50,0.2340,0.1170,,
0.661231,206.1558333,-26.78,SX    Hya,S,,EA,,8.6,4.0,,b,2.8957,i,A3+K5:,Simbad,206.15583,-26.78,206.1556641916199,-26.7801046162382,0.001,0.001,0,6178229164451588352,206.15538602564,0.0513,-26.78016433246,0.0409,3.8579,0.0590,-57.677,0.080,-13.870,0.089,0,6.18393e+06,1.11422e+04,8.710205,3.88148e+06,1.60597e+04,8.878894,3.35725e+06,2.82584e+04,8.446962,0.431932,,,0,7251.78,0.7490,0.3887,2.55,16.231
0.588179,127.4654167,-9.3991667,SY    Hya,,,EA,,10.7,2.9,,b,3.4029,d,A,Simbad,127.46542,-9.39917,127.4653278196603,-9.3993045586297,0.001,0.001,0,5752055743104817280,127.46533608092,0.0413,-9.39927213132,0.0533,0.9328,0.0481,1.893,0.079,7.532,0.087,0,6.02578e+05,7.81058e+02,11.238332,4.15896e+05,1.47148e+03,11.303926,2.88340e+05,1.18101e+03,11.112157,0.191769,,,0,8597.00,0.4785,0.2330,,
0.253100,168.3020833,-26.465,TT    Hya,S,,EA,,7.25,1.77,0.07,V,6.9534,,A5IIIe+G5IV,Simbad,168.30208,-26.465,168.3020733201277,-26.4650697356666,0.001,0.001,90,3532612598122182272,168.30198105748,0.0380,-26.46502505258,0.0337,5.2170,0.0494,-19.183,0.088,10.378,0.067,1,2.49512e+07,1.10497e+05,7.195638,1.61747e+07,1.45356e+05,7.329295,1.34110e+07,1.13398e+05,6.943270,0.386025,,,0,7923.25,,,3.24,37.309
0.793944,204.2941667,-23.6161111,TV    Hya,,,,,8.0,0.2,,b,,,A3,Simbad,204.29417,-23.61611,204.2939383344611,-23.6160414117377,0.003,0.002,0,6192191587734261376,204.29374809122,0.0651,-23.61626639946,0.0724,12.1047,0.0944,-40.485,0.154,-52.255,0.168,0,2.79943e+07,1.26660e+04,7.070691,1.76195e+07,1.76734e+04,7.236403,1.49525e+07,9.74661e+04,6.825135,0.411268,,,0,7288.67,0.7690,0.3873,1.71,7.473
0.479126,128.4625,-14.665,VW    Hya,,,EA,,10.5,3.6,,V,2.6964,,A0,Simbad,128.4625,-14.665,128.4626339800293,-14.6649697842319,0.001,0.001,90,5722553196138679040,128.46262242063,0.0399,-14.66496391450,0.0390,0.7947,0.0526,-2.597,0.080,1.363,0.066,0,9.01973e+05,1.64944e+03,10.800382,6.55700e+05,2.11215e+03,10.809625,4.00253e+05,1.96827e+03,10.756084,0.053540,,,0,9540.00,0.4210,0.1850,,
0.260684,155.0666667,-23.1513889,VY    Hya,S,,EA,,9.0,2.3,0.1,b,2.0012,,A3,Simbad,155.06667,-23.15139,155.0665998632550,-23.1514271998534,0.002,0.001,90,5473803503697055232,155.06620319261,0.0345,-23.15136784307,0.0463,3.6057,0.0565,-84.711,0.100,13.786,0.091,0,4.26490e+06,1.05089e+04,9.113592,2.74764e+06,2.10315e+04,9.253990,2.22646e+06,2.18791e+04,8.892883,0.361107,,,0,7698.00,0.8590,0.4543,2.03,13.100
0.498271,155.0666667,-23.1513889,VY    Hya,S,,EA,,9.0,2.3,0.1,b,2.0012,,A3,Simbad,155.06667,-23.15139,155.0667535145599,-23.1515019715911,0.019,0.015,0,5473803503695334912,155.06669432925,0.4890,-23.15151652882,0.7218,-0.4103,0.7014,-12.639,0.989,-3.381,1.201,0,4.07164e+04,7.07315e+02,14.163941,,,,,,,,,,0,,,,,
0.480347,127.9225,-6.3188889,VZ    Hya,DM,,EA,,8.96,0.72,0.5,V,2.9043,,F5V+F5V,Simbad,127.9225,-6.31889,127.9225552788207,-6.3187673074158,0.001,0.001,90,5755010401431461120,127.92255050471,0.0378,-6.31871734851,0.0337,6.7649,0.0491,-1.102,0.076,11.603,0.056,1,5.49482e+06,1.28417e+03,8.838481,3.19311e+06,3.70641e+03,9.090853,3.31206e+06,3.57153e+03,8.461676,0.629177,,,0,6474.00,,,1.71,4.645
0.731133,123.5454167,0.4955556,WY    Hya,,,EW,,10.4,0.8,0.8,b,0.716,,A6+A6,Simbad,123.54542,0.49556,123.5455796759360,0.4954344084313,0.002,0.001,90,3089548887171305984,123.54550888969,0.0429,0.49542139164,0.0354,2.5118,0.0611,-16.440,0.097,-3.023,0.059,0,1.10978e+06,4.85007e+03,10.575273,6.52525e+05,7.06342e+03,10.814895,6.54048e+05,1.03441e+04,10.222895,0.592000,,,0,6448.90,1.0040,0.4750,2.09,6.807
